Id,DocNumber,MetadataSubject,MetadataTo,Metadata From,MetadataDateSent,ExtractedSubject,ExtractedTo,ExtractedFrom,ExtractedBodyText,RawText,Label
3172,C05765218,(REUTERS) ZELAYA SAYS PACT TO END HONDURAN CRISIS HAS FAILED,H,,2009-11-06T05:00:00+00:00,(Reuters) Zelaya says pact to end Honduran crisis has failed,H,"Abedin, Hume <AbedinH@state.gov>",,"UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05765218 Date: 07/31/2015
RELEASE IN
FULL
From: Abedin, Hume <AbedinH@state.gov>
Sent: Friday, November 6, 2009 7:18 AM
To: H
Subject Fw: (Reuters) Zelaya says pact to end Honduran crisis has failed
From: Krayman, Igor
To: NEWS-WHA; NEWS-Mahogany
Cc: SES-O_Shift-I
Sent: Fri Nov 06 06:21:11 2009
Subject: (Reuters) Zelaya says pact to end Honduran crisis has failed
TEGUCIGALPA - Ousted Honduran President Manuel Zelaya said an accord to end a political crisis has failed after de 1
facto leader Roberto Micheletti announced he would form a new cabinet without Zelaya.
Igor Krayman
Operations Specialist
Department of State Operations Center
202-647-1512
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05765218 Date: 07/31/2015
",0
3747,C05766665,"CAN YOU HANG UP THE FAX LINE, THEY WILL CALL AGAIN AND TRY FAX",H,,2009-12-23T05:00:00+00:00,,H,"Abedin, Huma <AbedinH@state.gov>",,"UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05766665 Date: 08/31/2015
-
RELEASE IN FULL
From: Abedin, Huma <AbedinH@state.gov>
Sent: Wednesday, December 23, 2009 2:39 PM
To: H
Cc: Oscar Flores
Subject can you hang up the fax line, they will call again and try fax
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05766665 Date: 08/31/2015
",0
3822,C05766816, - MORE WHEN WE SPEAK,H,,2009-10-25T04:00:00+00:00,,,,"RELEASE IN
PART B6","Mills, Cheryl D <MillsCD@state.gov>
Sunday, October 25, 2009 10:35 AM
More When We Speak
From:
Sent:
To:
Subject
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05766816 Date: 07/31/2015
RELEASE IN
PART B6
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05766816 Date: 07/31/2015
",0
2774,C05764456,,H,,2009-09-05T04:00:00+00:00,,,,"Mills, Cheryl D <MillsCD@state.gov>
Saturday, September 05, 2009 8:20 AM
H
Fw:
Remind me to discuss with you how I want to play this out.
Cdm","has been working through the ways to identify a slot in S/WCI for
As you know
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05764456 Date: 07/31/2015
RELEASE IN PART
B5, B6
From:
Sent:
To:
Subject:
Mills, Cheryl D <MillsCD@state.gov>
Saturday, September 05, 2009 8:20 AM
H
Fw:
Remind me to discuss with you how I want to play this out.
Cdm
From: Kennedy, Patrick F
To: Mills, Cheryl D
Cc: Samuelson, Heather F
Sent: Fri Se 04 18:20:32 2009
Subject:
Cheryl
Regards
pat
79
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05764456 Date: 07/31/2015
",0
3442,C05766048,WE OUGHT TO DO OUTREACH,H,,2009-12-11T05:00:00+00:00,We ought to do outreach,H,"Mills, Cheryl D <MillsCD©state.gov>",Fyi - background for call sheet you will get,"UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05766048 Date: 08/31/2015
RELEASE IN PART B5
From: Mills, Cheryl D <MillsCD©state.gov>
Sent: Friday, December 11,2009 1:16 PM
To: H
Subject Fw: We ought to do outreach
Fyi - background for call sheet you will get
Original Message ---
From: Carson, Johnnie
To: Mills, Cheryl D
Cc: Yamamoto, Donald Y; Posner, Michael H; Sullivan, Jacob J; Cook, Akunna E
Sent: Fri Dec 11 12:38:27 2009
Subject: We ought to do outreach
Cheryl: Yes, the Secretary should make the call
I remain ready to participate in any meetings with any domestic or international gay rights groups to brief them on what
we are doing, and on my conversations with Museveni on this issue. I plan to meet with Cheryl Benton and others
today this afternoon to work on an outreach strategy.
Regards, Johnnie
Original Message-----
From: Mills, Cheryl D
Sent: Thursday, December 10, 2009 10:19 PM
To: Carson, Johnnie; Posner, Michael H
Cc: Yamamoto, Donald Y; Sullivan, Jacob 1
Subject: Re: We ought to do outreach
Thx
Should we have S also call pres?
Original Message ---
From: Carson, Johnnie
To: Mills, Cheryl D; Posner, Michael H; Crowley, Philip1
Cc: Benton, Cheryl A (PACE); Yamamoto, Donald Y; Cook, Akunna E; Sullivan, Jacob J
Sent: Thu Dec 10 15:07:49 2009
Subject: FW: We ought to do outreach
Cheryl: I am happy to participate in any outreach meetings on this issue and would be pleased to share contents of my
conversations with President Museveni and his reassurances to me. (We continue to monitor this issue and I am
prepared to go back to Museveni at any time to express our deep concerns and to press him to deep six this legislation.)
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05766048 Date: 08/31/2015
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05766048 Date: 08/31/2015
Let me know if you want us to participate in any meetings. Regards, Johnnie
Original Message--
From: Mills, Cheryl D [mailto:MillsCD@state.gov]
Sent: Thursday, December 10, 2009 11:00 AM
To: Carson, Johnnie; Yamamoto, Donald Y; Posner, Michael H
Cc: Sullivan, Jacob J; Crowley, Philip J; Benton, Cheryl A (PACE); Mills, Cheryl D
Subject: We ought to do outreach
See below.
I am looking at the article and don't know where this stands in terms of what will really happen (welcome an update) but
we should do some sort of meeting now with international gay groups to lay out what we have done.
The process will focus not only our public and quiet diplomacy (calls to pres, etc) efforts but also it will give chance for
feedback on more we should do.
I am worried this will not turn out well. We need some outreach unless I am missing what is being done in dept.
Can we do this in next several days?
Cdm
Uganda to Drop Death Penalty, Life in Jail for Gays (Updatel)Last Updated: December 9, 2009 10:44 EST By Fred Ojambo
Dec. 9 (Bloomberg) -- Uganda will drop the death penalty and life imprisonment for gays in a refined version of an anti-
gay bill expected to be ready for presentation to Parliament in two weeks, James Nsaba Buturo, the minister of ethics
and integrity, said.The draft bill, which is under consideration by a parliamentary committee, will drop the two
punishments to attract the support of religious leaders who are opposed to these penalties, Buturo said today in a
phone interview from the capital, Kampala.Ugandan lawmaker David Bahati presented a private member's bill on Oct.
14 which sought the death penalty and life imprisonment for gay people in the country. The Ugandan government
supports the bill because homosexuality and lesbianism are ""repugnant to the Ugandan culture,"" Buturo said. Still, it
favors a more refined set of punishments, he said.ln addition to formulating punishments for the gay people, the bill will
also promote counseling to help ""attract errant people to acceptable sexual orientation,"" said Buturo.The proposed
legislation has attracted criticism from gay rights activists, both locally and internationally, who argue that the law would
promote discrimination and hatred toward the gay community.
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05766048 Date: 08/31/2015
",0
2777,C05764462,CALL REQUEST: SENATOR HARKIN FOR S - CDM PREVIEW ON WHAT HE MAY BE CALLING ABOUT.,H,,2009-08-24T04:00:00+00:00,,,,"Mills, Cheryl D <MillsCD@state.gov>
Monday, August 24, 2009 12:22 PM
Abedin, Huma
H
FW: Call Request: Senator Harkin for S - CDM PREVIEW ON WHAT HE MAY BE
CALLING ABOUT.
Tom
He and I are meeting about staffing this week when he is in town.","UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05764462 Date: 07/31/2015
RELEASE IN PART B5,B6
From:
Sent:
To:
Cc:
Subject:
Mills, Cheryl D <MillsCD@state.gov>
Monday, August 24, 2009 12:22 PM
Abedin, Huma
H
FW: Call Request: Senator Harkin for S - CDM PREVIEW ON WHAT HE MAY BE
CALLING ABOUT.
Tom
He and I are meeting about staffing this week when he is in town.
From: Macris, Gregory P
Sent: Monday, August 24, 2009 12:16 PM
To: SES-O_S-Calls
Subject: Call Request: Senator Harkin for S
The Line's Melissa Lan, currently working on S Staff, alerted us that Senator Tom Harkin (D-IA) wishes to speak to the
Secretary. We will be able to reach Senator Harkin through his staffer (Lindsey) at 202 224 7301. We have alerted Ms.
Abedin, who was calling as this email was being drafted.
UNCLASSIFIED U.S. Department of State Case No
.
.7-2014-20439 Doc No. C05764462 Date: 07/31/2015
",0
3162,C05765163,,H,,2009-11-05T05:00:00+00:00,FYI,,"Jiloty, Lauren C <JilotyLC@state.gov>","MS — Apologies for the late notice on this, but I just heard that today is
•
U","UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05765163 Date: 07/31/2015
RELEASE IN PART
B6
From: Jiloty, Lauren C <JilotyLC@state.gov>
Sent: Thursday, November 5, 2009 2:55 PM
To:
Subject: FYI
MS — Apologies for the late notice on this, but I just heard that today is
•
U
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05765163 Date: 07/31/2015
",0
3464,C05766076,GUINEA,H,,2009-12-12T05:00:00+00:00,Fw: Guinea,,"Sullivan, Jacobi <SullivanJJ@state.gov>",Got it -- will follow up. Has Tom been in touch? Matt said he would be this morning.,"UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05766076 Date: 08/31/2015
RELEASE IN PART B6
From: Sullivan, Jacobi <SullivanJJ@state.gov>
Sent: Saturday, December 12, 2009 11:08 AM
To:
Subject Re: Guinea
Got it -- will follow up. Has Tom been in touch? Matt said he would be this morning.
Original Message
From: H <HDR22@clintonemail.com>
To: Sullivan, Jacob
Sent: Sat Dec 12 10:47:58 2009
Subject: Fw: Guinea
Jake—here's Harold's response. The work was done in NEA so we need to connect w the French today or early tomorrow.
Original Message
From: Koh, Harold Hongju <KohHH@state.gov>
To: H; Feltman, Jeffrey D <FeltmanJD@state.gov>
Sent: Sat Dec 12 10:45:37 2009
Subject: Re: Guinea
Will happily do. The French Legal adviser Edwidge Belliard was very excited to meet you at lunch in DC a few months ago
and I just saw her in the Hague on Wed. So Jeff--will stand by for your instructions Harold Harold Hongju Koh The Legal
Adviser U.S. Department of State Suite 6421
2201C St. NW
Washington, DC 20520-6421
202 647 9598 office
202 647 7096 fax
Original Message ---
From: H <HDR22@clintonemail.com>
To: Feltman, Jeffrey D; Koh, Harold Hongju
Sent: Sat Dec 12 10:32:03 2009
Subject: Guinea
Jeff/Harold--
I spoke w Kouchener who will be meeting in Paris tomorrow night w Moroccan FM Faris-Firri. I told him we had offered
ideas to help them out of their current standoff re returning the passport.
Jeff, can you call your French counterpart to explain and connect w Harold if we need L to contact the French legal
advisor? Thanks-iand let me know what unfolds. Hillary
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05766076 Date: 08/31/2015
",0
3098,C05765012,DAVID ROHDE SERIES,H,,2009-10-18T04:00:00+00:00,David Rohde Series,"H; Holbrooke, Richard C","Crowley, Philip J <CrowleyPJ©state.gov>","If you haven't read it yet, I commend the series that starts today in the NYT regarding his captivity.
Have a great Sunday. PJ","UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05765012 Date: 07/31/2015
RELEASE IN PART
B5
From: Crowley, Philip J <CrowleyPJ©state.gov>
Sent: Sunday, October 18, 2009 11:15 AM
To: H; Holbrooke, Richard C
Subject: David Rohde Series
If you haven't read it yet, I commend the series that starts today in the NYT regarding his captivity.
Have a great Sunday. PJ
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05765012 Date: 07/31/2015
",4
2911,C05764674,EID MUBARAK,H,,2009-09-20T04:00:00+00:00,RE: Eid Mubarak,,Cherie Blair,I would love to see you I keep seeing you on TV and feel so proud of you,"B6
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05764674 Date: 07/31/2015
RELEASE IN PART
B6
From: Cherie Blair
Sent: Sunday, September 20, 2009 10:44 PM
To:
Subject: RE: Eid Mubarak
I would love to see you I keep seeing you on TV and feel so proud of you
Original Message
From: H [mailto:HDR22@clintonemail.com]
Sent: 21 September 2009 03:43
To: Cherie Blair
Subject: Re: Eid Mubarak
Great. Thx so much and I hope to see you as well.
Original Message
From: Cherie Blair
To: H
Sent: Sun Sep 20 22:41:13 2009
Subject: RE: Eid Mubarak
I have been back to them and yes they are all set to see you then.
Original Message
From: H [mailto:HDR22@clintonemail.com]
Sent: 20 September 2009 22:35
To: Cherie Blair
Subject: Re: Eid Mubarak
Cherie--this is strange since meeting was confirmed several days ago. In fact, her office called back to say it was the only
time that worked for her. Its at 7pm on the 24th. Can you confirm for me that she knows this. Thx.
Original Message
From: Cherie Blair
To: H; Hillary Clinton <hr15@mycingular.blackberry.net>
Sent: Sat Sep 19 14:09:57 2009
Subject: FW: Eid Mubarak
Sorry to email you again on this but have you a date and time for sheikha moser see below
Sent from my HTC FUZETM, a Windows Mobile® smartphone from AT&T
This message has been scanned by MailController - www.MailController.altohiway.com
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05764674 Date: 07/31/2015
",7
2829,C05764545,,H,,2009-08-26T04:00:00+00:00,,H; Oscar Flores,"Abedin, Huma <AbedinH@state.gov>","This is kennedy statement about to go out. Will be joint from u and wjc.
Senator Ted Kennedy was one of the most important and influential leaders of our time, whose five decades as Senator
from Massachusetts helped to shape America's history and chart our shared future. During our time in the White
House, we were thankful for his fierce advocacy and support for universal health care and his work to provide health
coverage to low-income children. Without his tireless efforts, America would not be as close to achieving health care
reform as we are today.Continuing the legacy left by his older brothers, his lifelong pursuit of civil rights and justice for
all moved America forward to form a more perfect union. But beyond his death, his legacy of public service will live on in
millions of young people across our nation who now have the chance to serve through the Edward M. Kennedy Serve
America Act, which will expand AmeriCorps and other youth service opportunities. He loved his country, his wife Vicki,
and his incredible children and grandchildren. We are proud to have known him, worked alongside him, and called him
our friend. Our thoughts and prayers are with his family and the people of Massachusetts during this difficult time.","UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05764545 Date: 07/31/2015
RELEASE IN FULL
From: Abedin, Huma <AbedinH@state.gov>
Sent: Wednesday, August 26, 2009 10:38 AM
To: H; Oscar Flores
This is kennedy statement about to go out. Will be joint from u and wjc.
Senator Ted Kennedy was one of the most important and influential leaders of our time, whose five decades as Senator
from Massachusetts helped to shape America's history and chart our shared future. During our time in the White
House, we were thankful for his fierce advocacy and support for universal health care and his work to provide health
coverage to low-income children. Without his tireless efforts, America would not be as close to achieving health care
reform as we are today.Continuing the legacy left by his older brothers, his lifelong pursuit of civil rights and justice for
all moved America forward to form a more perfect union. But beyond his death, his legacy of public service will live on in
millions of young people across our nation who now have the chance to serve through the Edward M. Kennedy Serve
America Act, which will expand AmeriCorps and other youth service opportunities. He loved his country, his wife Vicki,
and his incredible children and grandchildren. We are proud to have known him, worked alongside him, and called him
our friend. Our thoughts and prayers are with his family and the people of Massachusetts during this difficult time.
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05764545 Date: 07/31/2015
",8
3635,C05766437,PERSONAL,doug,,2010-01-26T05:00:00+00:00,Re: Personal,doug,"Russo, Robert V <RussoRV@state.gov>","Good morning Doug -
I think my response bounced back so I'm trying this again (apologies if you get two emails from me) Send me any points
you would want to have made in the letter, as well as if it should be addressed to anyone in particular, and we'll get it
done!
Thanks!","UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05766437 Date: 08/31/2015
RELEASE IN
PART B6
From: Russo, Robert V <RussoRV@state.gov>
Sent: Tuesday, January 26, 2010 8:36 AM
To: doug
Subject: Re: Personal
Good morning Doug -
I think my response bounced back so I'm trying this again (apologies if you get two emails from me) Send me any points
you would want to have made in the letter, as well as if it should be addressed to anyone in particular, and we'll get it
done!
Thanks!
Original Message
From: doug
To: Hillary Clinton <hdr22@clintonemail.com>
Cc: Russo, Robert V
Sent: Tue Jan 26 08:28:58 2010
Subject: Re: Personal
Thanks so much! I'll work with Rob on the letter.
FYI, I'm meeting with Judith McHale this week to talk about Pakistan, per our previous conversation. I've also been
talking with NDI about being the interlocutor for the strategic communications program for the government and political
parties.
I think it's best for USG and all involved that it go through a respected NGO. They're keen to help.
Original Message
From: Hillary Clinton
To: Doug Hattaway
Cc: 'Russorv@state.gov'
Subject: Re: Personal
Sent: Jan 26, 2010 8:17 AM
Of course. I will send a letter and welcome you
I'm copying Rob Russo so he can work w you to draft the letter.
This is very exciting.
to DC. The closer the better!
Original Message
From: Doug Hattaway
To: H
Sent: Mon Jan 25 18:59:54 2010
Subject: Personal
Mme. Secretary:
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05766437 Date: 08/31/2015
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05766437 Date: 08/31/2015
All the best, Doug
Sent from my Verizon Wireless BlackBerry
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05766437 Date: 08/31/2015
",4
3437,C05766041,TODAY,H,,2009-12-11T05:00:00+00:00,Today,H; Huma Abedin,"Valmoro, Lona J <ValmoroU@state.goy>",Sounds good.,"UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05766041 Date: 08/31/2015
RELEASE IN PART B6
From: Valmoro, Lona J <ValmoroU@state.goy>
Sent: Friday, December 11, 2009 8:13 AM
To: H; Huma Abedin
Subject Re: Today
Sounds good.
Original Message
From: H <HDR22@clintonemail.com>
To: Valmoro, Lona J; Huma Abedin
Sent: Fri Dec 11 07:37:54 2009
Subject: Today
Dennis Ross is coming to see me at noon.
UNCLASSIFIED U.S. Department of State Case No. F-2014-20439 Doc No. C05766041 Date: 08/31/2015
",0
